date,price,volume
2025-12-02,86281.49519776918,92988982967.24597
2025-12-02,86589.01329234689,92988982967.24597
2025-12-02,86431.01161842069,92988982967.24597
2025-12-02,86639.7190996139,92988982967.24597
2025-12-02,86979.2416342632,92988982967.24597
2025-12-02,86999.26753257588,92988982967.24597
2025-12-02,87009.82948356986,92988982967.24597
2025-12-02,87094.35617736231,92988982967.24597
2025-12-02,87032.32838561568,92988982967.24597
2025-12-02,86418.6233251056,92988982967.24597
2025-12-02,86789.61201168034,92988982967.24597
2025-12-02,87283.4200046968,92988982967.24597
2025-12-02,87372.145785899,92988982967.24597
2025-12-02,87310.28717151324,92988982967.24597
2025-12-02,87676.27574943205,92988982967.24597
2025-12-02,89212.56733407508,92988982967.24597
2025-12-02,90929.17033076797,92988982967.24597
2025-12-02,90988.35289671065,92988982967.24597
2025-12-02,91516.49010026302,92988982967.24597
2025-12-02,92003.14962051474,92988982967.24597
2025-12-02,91925.7686665393,92988982967.24597
2025-12-02,91006.60257571642,92988982967.24597
2025-12-02,91642.26634875845,92988982967.24597
2025-12-02,91972.84712515515,92988982967.24597
2025-12-03,91320.07942505727,83138039128.81346
2025-12-03,91587.10768114813,83138039128.81346
2025-12-03,92305.80571530102,83138039128.81346
2025-12-03,92804.99277281489,83138039128.81346
2025-12-03,92694.94244803755,83138039128.81346
2025-12-03,93148.20270941404,83138039128.81346
2025-12-03,93673.50779118965,83138039128.81346
2025-12-03,93405.41156538975,83138039128.81346
2025-12-03,92997.38296608128,83138039128.81346
2025-12-03,92758.94715524407,83138039128.81346
2025-12-03,93187.76365353932,83138039128.81346
2025-12-03,92967.95172916472,83138039128.81346
2025-12-03,93014.56287493998,83138039128.81346
2025-12-03,92955.9934046737,83138039128.81346
2025-12-03,93155.5710477267,83138039128.81346
2025-12-03,92689.18467540754,83138039128.81346
2025-12-03,92462.71285159403,83138039128.81346
2025-12-03,92358.91089703525,83138039128.81346
2025-12-03,92991.34046933519,83138039128.81346
2025-12-03,92701.01925701783,83138039128.81346
2025-12-03,93042.76426891205,83138039128.81346
2025-12-03,92956.21718894965,83138039128.81346
2025-12-03,93748.59078386276,83138039128.81346
2025-12-03,93717.47149577878,83138039128.81346
2025-12-04,93428.59451478458,81429135004.88295
2025-12-04,93035.40920589627,81429135004.88295
2025-12-04,93194.86563225763,81429135004.88295
2025-12-04,93855.83582607246,81429135004.88295
2025-12-04,93567.32981233204,81429135004.88295
2025-12-04,93361.27533623583,81429135004.88295
2025-12-04,92899.65881208924,81429135004.88295
2025-12-04,93124.7224503544,81429135004.88295
2025-12-04,93344.22464629909,81429135004.88295
2025-12-04,93162.29916189116,81429135004.88295
2025-12-04,93576.35582972465,81429135004.88295
2025-12-04,93249.89554012878,81429135004.88295
2025-12-04,92962.28988355577,81429135004.88295
2025-12-04,92982.88944879391,81429135004.88295
2025-12-04,92532.02394137291,81429135004.88295
2025-12-04,92053.41845475078,81429135004.88295
2025-12-04,92596.47508142228,81429135004.88295
2025-12-04,92349.10012511045,81429135004.88295
2025-12-04,92448.2278390964,81429135004.88295
2025-12-04,92131.16632716786,81429135004.88295
2025-12-04,92068.62882915599,81429135004.88295
2025-12-04,92469.36285556007,81429135004.88295
2025-12-04,92194.78324592086,81429135004.88295
2025-12-04,92349.58095934307,81429135004.88295
2025-12-05,92140.70419795791,67878296355.02588
2025-12-05,92302.08974651141,67878296355.02588
2025-12-05,92370.2072229294,67878296355.02588
2025-12-05,92527.8315926902,67878296355.02588
2025-12-05,92302.35560866309,67878296355.02588
2025-12-05,92070.48457147281,67878296355.02588
2025-12-05,91921.18210371182,67878296355.02588
2025-12-05,92263.3299565551,67878296355.02588
2025-12-05,92244.84957275762,67878296355.02588
2025-12-05,92114.99015350078,67878296355.02588
2025-12-05,91133.25125696731,67878296355.02588
2025-12-05,91321.13588701593,67878296355.02588
2025-12-05,91367.32047901883,67878296355.02588
2025-12-05,91261.71327040567,67878296355.02588
2025-12-05,90495.89880179014,67878296355.02588
2025-12-05,90239.62309417447,67878296355.02588
2025-12-05,90691.05834616034,67878296355.02588
2025-12-05,88838.81256963374,67878296355.02588
2025-12-05,89320.67330009381,67878296355.02588
2025-12-05,88971.13700892155,67878296355.02588
2025-12-05,89661.0097557126,67878296355.02588
2025-12-05,89319.18628091525,67878296355.02588
2025-12-05,89168.6188930498,67878296355.02588
2025-12-05,89246.76255414792,67878296355.02588
2025-12-06,89307.09154512963,50193142876.74388
2025-12-06,89411.87151142707,50193142876.74388
2025-12-06,89313.00635292601,50193142876.74388
2025-12-06,89404.64876063257,50193142876.74388
2025-12-06,89659.75706048295,50193142876.74388
2025-12-06,89670.35753876393,50193142876.74388
2025-12-06,89596.5402589313,50193142876.74388
2025-12-06,89700.0501824711,50193142876.74388
2025-12-06,89610.67940053929,50193142876.74388
2025-12-06,89322.01341173225,50193142876.74388
2025-12-06,89590.58493068343,50193142876.74388
2025-12-06,89523.29215522746,50193142876.74388
2025-12-06,89626.21664015269,50193142876.74388
2025-12-06,89598.52998975923,50193142876.74388
2025-12-06,89686.06129936306,50193142876.74388
2025-12-06,90081.81117280423,50193142876.74388
2025-12-06,89791.26875713006,50193142876.74388
2025-12-06,89711.11278041216,50193142876.74388
2025-12-06,89688.726231859,50193142876.74388
2025-12-06,89594.48934194396,50193142876.74388
2025-12-06,89463.06998584204,50193142876.74388
2025-12-06,89554.86879282963,50193142876.74388
2025-12-06,89447.79992594938,50193142876.74388
2025-12-06,89301.79183131723,50193142876.74388
2025-12-07,89244.7620814118,24818678152.49986
2025-12-07,89442.08598085925,24818678152.49986
2025-12-07,89380.5784461144,24818678152.49986
2025-12-07,89591.40163921085,24818678152.49986
2025-12-07,89728.67942532501,24818678152.49986
2025-12-07,89553.15476748442,24818678152.49986
2025-12-07,89501.47167967241,24818678152.49986
2025-12-07,89592.78832989243,24818678152.49986
2025-12-07,89375.83415426753,24818678152.49986
2025-12-07,89428.99362624755,24818678152.49986
2025-12-07,89125.8674744549,24818678152.49986
2025-12-07,89260.10758592366,24818678152.49986
2025-12-07,89179.22240236348,24818678152.49986
2025-12-07,89481.7211308164,24818678152.49986
2025-12-07,89062.22627235795,24818678152.49986
2025-12-07,88202.39414470572,24818678152.49986
2025-12-07,89472.58036849847,24818678152.49986
2025-12-07,89818.66878296863,24818678152.49986
2025-12-07,90871.38352473611,24818678152.49986
2025-12-07,91404.6679612346,24818678152.49986
2025-12-07,91348.91857747045,24818678152.49986
2025-12-07,91432.38872266383,24818678152.49986
2025-12-07,90017.8399930689,24818678152.49986
2025-12-07,89669.56280777082,24818678152.49986
2025-12-08,90398.44875659449,33912893266.90874
2025-12-08,90404.72666612809,33912893266.90874
2025-12-08,91117.21836182859,33912893266.90874
2025-12-08,91393.1884031835,33912893266.90874
2025-12-08,91038.85575701772,33912893266.90874
2025-12-08,91221.02400236895,33912893266.90874
2025-12-08,91327.40930587606,33912893266.90874
2025-12-08,91579.98599855526,33912893266.90874
2025-12-08,91541.15536000222,33912893266.90874
2025-12-08,91856.52696684626,33912893266.90874
2025-12-08,91919.1147204135,33912893266.90874
2025-12-08,92130.30140568635,33912893266.90874
2025-12-08,91970.39918188896,33912893266.90874
2025-12-08,91773.79233492597,33912893266.90874
2025-12-08,91534.86023966796,33912893266.90874
2025-12-08,90883.16143531555,33912893266.90874
2025-12-08,90114.80515515296,33912893266.90874
2025-12-08,89841.06111713321,33912893266.90874
2025-12-08,90001.43020668387,33912893266.90874
2025-12-08,89888.90896735874,33912893266.90874
2025-12-08,90295.90375895712,33912893266.90874
2025-12-08,90774.3775809705,33912893266.90874
2025-12-08,91353.07766391555,33912893266.90874
2025-12-08,90858.05062091617,33912893266.90874
2025-12-09,90626.03734312119,45466493941.40448
2025-12-09,90402.40253959721,45466493941.40448
2025-12-09,90059.53846828423,45466493941.40448
2025-12-09,90153.53918752559,45466493941.40448
2025-12-09,90420.21548510875,45466493941.40448
2025-12-09,89908.32646008272,45466493941.40448
2025-12-09,89923.04989704031,45466493941.40448
2025-12-09,90178.84633445465,45466493941.40448
2025-12-09,90482.4862936932,45466493941.40448
2025-12-09,90479.43467161931,45466493941.40448
2025-12-09,90171.74987695283,45466493941.40448
2025-12-09,90245.23997652612,45466493941.40448
2025-12-09,90398.45972205752,45466493941.40448
2025-12-09,90550.60274621374,45466493941.40448
2025-12-09,90451.2816787047,45466493941.40448
2025-12-09,90284.16136437163,45466493941.40448
2025-12-09,93103.98634687548,45466493941.40448
2025-12-09,94267.1832941627,45466493941.40448
2025-12-09,93920.90473522742,45466493941.40448
2025-12-09,93920.23589966235,45466493941.40448
2025-12-09,93881.98556269355,45466493941.40448
2025-12-09,93065.23177559406,45466493941.40448
2025-12-09,92711.39528114548,45466493941.40448
2025-12-09,92790.20448989807,45466493941.40448
2025-12-10,92686.10402025313,54575121853.64529
2025-12-10,92157.39293716304,54575121853.64529
2025-12-10,92324.90446978032,54575121853.64529
2025-12-10,92484.68449061408,54575121853.64529
2025-12-10,92410.12951343387,54575121853.64529
2025-12-10,92532.04126979447,54575121853.64529
2025-12-10,92589.68700272198,54575121853.64529
2025-12-10,92688.72784020523,54575121853.64529
2025-12-10,92700.84237056004,54575121853.64529
2025-12-10,92623.70256256762,54575121853.64529
2025-12-10,92865.55966048971,54575121853.64529
2025-12-10,92302.24850832098,54575121853.64529
2025-12-10,92098.54214403489,54575121853.64529
2025-12-10,91971.47016600415,54575121853.64529
2025-12-10,92066.23910408375,54575121853.64529
2025-12-10,91801.71806295244,54575121853.64529
2025-12-10,91925.01301901884,54575121853.64529
2025-12-10,92161.83427424994,54575121853.64529
2025-12-10,92359.13258502026,54575121853.64529
2025-12-10,92452.98824422824,54575121853.64529
2025-12-10,92991.94802108228,54575121853.64529
2025-12-10,92571.34583235167,54575121853.64529
2025-12-10,92378.76809342115,54575121853.64529
2025-12-10,92541.97526271449,54575121853.64529
2025-12-11,92005.13714957413,52189659395.756485
2025-12-11,91234.35089361278,52189659395.756485
2025-12-11,90581.63312349115,52189659395.756485
2025-12-11,90010.47516574137,52189659395.756485
2025-12-11,89847.74904390301,52189659395.756485
2025-12-11,90429.2959710253,52189659395.756485
2025-12-11,90326.58067449176,52189659395.756485
2025-12-11,90297.96444701945,52189659395.756485
2025-12-11,90254.79657357016,52189659395.756485
2025-12-11,90177.630745499,52189659395.756485
2025-12-11,90261.28377800956,52189659395.756485
2025-12-11,90311.07465277931,52189659395.756485
2025-12-11,90243.1997213647,52189659395.756485
2025-12-11,90150.50776909872,52189659395.756485
2025-12-11,90140.72165136607,52189659395.756485
2025-12-11,89463.2323445275,52189659395.756485
2025-12-11,89858.098998661,52189659395.756485
2025-12-11,89798.28032192719,52189659395.756485
2025-12-11,89963.24823227283,52189659395.756485
2025-12-11,90606.41419222065,52189659395.756485
2025-12-11,90856.50878419071,52189659395.756485
2025-12-11,91654.63656934419,52189659395.756485
2025-12-11,93042.43802644171,52189659395.756485
2025-12-11,92243.5394501412,52189659395.756485
2025-12-12,92494.17691640415,53232377699.408394
2025-12-12,92136.1782605738,53232377699.408394
2025-12-12,92191.92871455324,53232377699.408394
2025-12-12,92584.46652311603,53232377699.408394
2025-12-12,92300.73489951616,53232377699.408394
2025-12-12,92409.3679774134,53232377699.408394
2025-12-12,92418.10102035834,53232377699.408394
2025-12-12,92520.5820421584,53232377699.408394
2025-12-12,92446.83415918204,53232377699.408394
2025-12-12,92265.0009989212,53232377699.408394
2025-12-12,92391.9395663188,53232377699.408394
2025-12-12,92414.52820402496,53232377699.408394
2025-12-12,92405.03428877179,53232377699.408394
2025-12-12,92396.63341482232,53232377699.408394
2025-12-12,92280.6327385549,53232377699.408394
2025-12-12,92510.954770233,53232377699.408394
2025-12-12,89947.35621835101,53232377699.408394
2025-12-12,90084.0887493541,53232377699.408394
2025-12-12,90045.02162170896,53232377699.408394
2025-12-12,90587.53931965493,53232377699.408394
2025-12-12,90195.2534824437,53232377699.408394
2025-12-12,90300.35604485389,53232377699.408394
2025-12-12,90216.45117344358,53232377699.408394
2025-12-12,90323.07179560265,53232377699.408394
2025-12-13,90307.26028567803,67750393558.62937
2025-12-13,90333.80918947668,67750393558.62937
2025-12-13,90219.70368191416,67750393558.62937
2025-12-13,90233.36847229167,67750393558.62937
2025-12-13,90362.49787361179,67750393558.62937
2025-12-13,90366.89143832374,67750393558.62937
2025-12-13,90284.22919509024,67750393558.62937
2025-12-13,90358.63720040456,67750393558.62937
2025-12-13,90332.54808133405,67750393558.62937
2025-12-13,90474.25879335239,67750393558.62937
2025-12-13,90413.90012203652,67750393558.62937
2025-12-13,90601.31912456751,67750393558.62937
2025-12-13,90350.91781562121,67750393558.62937
2025-12-13,90312.09050290582,67750393558.62937
2025-12-13,90256.14764610285,67750393558.62937
2025-12-13,90105.01414762474,67750393558.62937
2025-12-13,90097.46740622642,67750393558.62937
2025-12-13,90095.94884790409,67750393558.62937
2025-12-13,90056.9602943351,67750393558.62937
2025-12-13,90119.90143464747,67750393558.62937
2025-12-13,90189.90865634271,67750393558.62937
2025-12-13,90132.23549524162,67750393558.62937
2025-12-13,90067.13467142553,67750393558.62937
2025-12-13,90170.685696021,67750393558.62937
2025-12-14,90253.11813342397,35222775785.402145
2025-12-14,90357.27452201652,35222775785.402145
2025-12-14,90298.00793502598,35222775785.402145
2025-12-14,90288.06549056442,35222775785.402145
2025-12-14,90251.74050833493,35222775785.402145
2025-12-14,90202.89925881376,35222775785.402145
2025-12-14,90195.39829927523,35222775785.402145
2025-12-14,90151.98318157879,35222775785.402145
2025-12-14,90235.19014847181,35222775785.402145
2025-12-14,90161.59120299897,35222775785.402145
2025-12-14,90023.43917813247,35222775785.402145
2025-12-14,89840.80964857385,35222775785.402145
2025-12-14,89231.74542159855,35222775785.402145
2025-12-14,89395.70903561803,35222775785.402145
2025-12-14,89311.27541342899,35222775785.402145
2025-12-14,89020.13114083151,35222775785.402145
2025-12-14,89009.25981262162,35222775785.402145
2025-12-14,88809.76576919208,35222775785.402145
2025-12-14,88809.27700826648,35222775785.402145
2025-12-14,88998.90781774413,35222775785.402145
2025-12-14,88674.60117447103,35222775785.402145
2025-12-14,88577.56241554697,35222775785.402145
2025-12-14,88477.2989237882,35222775785.402145
2025-12-14,88291.27423697856,35222775785.402145
2025-12-15,88230.77409367911,33808538697.042442
2025-12-15,88488.55514914883,33808538697.042442
2025-12-15,89274.74658721793,33808538697.042442
2025-12-15,89310.04361576558,33808538697.042442
2025-12-15,89297.3727219714,33808538697.042442
2025-12-15,89668.13527779233,33808538697.042442
2025-12-15,89564.69022439446,33808538697.042442
2025-12-15,89811.24061072449,33808538697.042442
2025-12-15,89714.60638590455,33808538697.042442
2025-12-15,89794.92174069313,33808538697.042442
2025-12-15,89867.63967629262,33808538697.042442
2025-12-15,89869.01773202233,33808538697.042442
2025-12-15,89640.50135204557,33808538697.042442
2025-12-15,89699.67091524602,33808538697.042442
2025-12-15,89438.97307941841,33808538697.042442
2025-12-15,87975.78932131453,33808538697.042442
2025-12-15,86944.63604570336,33808538697.042442
2025-12-15,86376.50299974006,33808538697.042442
2025-12-15,85704.70802098143,33808538697.042442
2025-12-15,86173.54692397923,33808538697.042442
2025-12-15,86025.87478170796,33808538697.042442
2025-12-15,85803.51861744869,33808538697.042442
2025-12-15,86217.69481699889,33808538697.042442
2025-12-15,86115.3087389092,33808538697.042442
2025-12-16,86413.22138097929,50630498834.055145
2025-12-16,85814.24822225161,50630498834.055145
2025-12-16,85900.22101168243,50630498834.055145
2025-12-16,85950.10854836363,50630498834.055145
2025-12-16,85848.70319000457,50630498834.055145
2025-12-16,85830.92653857765,50630498834.055145
2025-12-16,86036.81198662342,50630498834.055145
2025-12-16,86515.59449042796,50630498834.055145
2025-12-16,86036.32380994338,50630498834.055145
2025-12-16,86243.71038076178,50630498834.055145
2025-12-16,86305.28532317241,50630498834.055145
2025-12-16,86969.77661275564,50630498834.055145
2025-12-16,87273.02449471162,50630498834.055145
2025-12-16,87165.62687309732,50630498834.055145
2025-12-16,86587.04792162194,50630498834.055145
2025-12-16,87253.23405418466,50630498834.055145
2025-12-16,87882.79494072369,50630498834.055145
2025-12-16,87604.55174544627,50630498834.055145
2025-12-16,87208.3896691149,50630498834.055145
2025-12-16,87813.4090457039,50630498834.055145
2025-12-16,87655.29890665147,50630498834.055145
2025-12-16,87597.60958564984,50630498834.055145
2025-12-16,87760.1392006664,50630498834.055145
2025-12-16,87752.71363044197,50630498834.055145
2025-12-17,87719.68139798648,48317754254.70281
2025-12-17,87531.08453385351,48317754254.70281
2025-12-17,87529.16075056713,48317754254.70281
2025-12-17,87463.03701683931,48317754254.70281
2025-12-17,87201.55385192954,48317754254.70281
2025-12-17,86717.93883923747,48317754254.70281
2025-12-17,86611.40625050131,48317754254.70281
2025-12-17,86752.66970569802,48317754254.70281
2025-12-17,86962.89294512525,48317754254.70281
2025-12-17,86403.63564200535,48317754254.70281
2025-12-17,86414.27650969155,48317754254.70281
2025-12-17,86599.00819691329,48317754254.70281
2025-12-17,86980.9986846074,48317754254.70281
2025-12-17,87000.26908603232,48317754254.70281
2025-12-17,87511.50208853393,48317754254.70281
2025-12-17,89605.99206418035,48317754254.70281
2025-12-17,87208.74499942208,48317754254.70281
2025-12-17,86891.44642653203,48317754254.70281
2025-12-17,86393.2691564181,48317754254.70281
2025-12-17,85809.17338229857,48317754254.70281
2025-12-17,85988.58906623501,48317754254.70281
2025-12-17,85879.52741627058,48317754254.70281
2025-12-17,85909.51652708607,48317754254.70281
2025-12-17,86219.03175601113,48317754254.70281
2025-12-18,86196.82137334664,48886793507.656334
2025-12-18,86241.10441524643,48886793507.656334
2025-12-18,86089.47717926627,48886793507.656334
2025-12-18,86691.70943913361,48886793507.656334
2025-12-18,86582.84656447823,48886793507.656334
2025-12-18,86731.73341847573,48886793507.656334
2025-12-18,86384.92946031723,48886793507.656334
2025-12-18,86587.31198717508,48886793507.656334
2025-12-18,86789.31115287075,48886793507.656334
2025-12-18,86935.8570831682,48886793507.656334
2025-12-18,87250.00676854789,48886793507.656334
2025-12-18,87240.39269192026,48886793507.656334
2025-12-18,87244.88515020163,48886793507.656334
2025-12-18,87336.94918558592,48886793507.656334
2025-12-18,88864.61364522365,48886793507.656334
2025-12-18,88384.71155970976,48886793507.656334
2025-12-18,88388.2696711214,48886793507.656334
2025-12-18,87900.4424865496,48886793507.656334
2025-12-18,86272.07198552167,48886793507.656334
2025-12-18,85627.01532453577,48886793507.656334
2025-12-18,84581.28337226612,48886793507.656334
2025-12-18,84882.80881950885,48886793507.656334
2025-12-18,85579.6307831976,48886793507.656334
2025-12-18,85515.31133068129,48886793507.656334
2025-12-19,85450.3312009302,58649139178.511856
2025-12-19,85541.01417679088,58649139178.511856
2025-12-19,85260.28735713419,58649139178.511856
2025-12-19,85620.55609485791,58649139178.511856
2025-12-19,86800.33696068579,58649139178.511856
2025-12-19,87033.92978571239,58649139178.511856
2025-12-19,86997.3833852665,58649139178.511856
2025-12-19,87354.9053125322,58649139178.511856
2025-12-19,87893.89929493939,58649139178.511856
2025-12-19,88073.99235412852,58649139178.511856
2025-12-19,88052.73163324215,58649139178.511856
2025-12-19,88212.86284310966,58649139178.511856
2025-12-19,88155.57188335957,58649139178.511856
2025-12-19,87890.46093578546,58649139178.511856
2025-12-19,87906.97107319967,58649139178.511856
2025-12-19,88146.41050571992,58649139178.511856
2025-12-19,87941.9362630175,58649139178.511856
2025-12-19,88056.97849281115,58649139178.511856
2025-12-19,87289.50172999379,58649139178.511856
2025-12-19,87199.02273302485,58649139178.511856
2025-12-19,87835.79530625477,58649139178.511856
2025-12-19,87947.57321638991,58649139178.511856
2025-12-19,87799.01372320102,58649139178.511856
2025-12-19,88241.70207869307,58649139178.511856
2025-12-20,88103.86075721023,51932451056.500565
2025-12-20,87944.87887946366,51932451056.500565
2025-12-20,88034.46672552695,51932451056.500565
2025-12-20,88170.41516769843,51932451056.500565
2025-12-20,88181.96667391635,51932451056.500565
2025-12-20,88224.17548774029,51932451056.500565
2025-12-20,88275.05618928866,51932451056.500565
2025-12-20,88263.89938562847,51932451056.500565
2025-12-20,88189.6772340725,51932451056.500565
2025-12-20,88211.48860112648,51932451056.500565
2025-12-20,88183.64417062284,51932451056.500565
2025-12-20,88120.5874801989,51932451056.500565
2025-12-20,88236.7165699126,51932451056.500565
2025-12-20,88208.26480155799,51932451056.500565
2025-12-20,88132.96940842588,51932451056.500565
2025-12-20,88207.47730208164,51932451056.500565
2025-12-20,88148.40906212795,51932451056.500565
2025-12-20,88102.96117414252,51932451056.500565
2025-12-20,88146.15486261403,51932451056.500565
2025-12-20,88208.80274231792,51932451056.500565
2025-12-20,88197.2001032788,51932451056.500565
2025-12-20,88224.92144552509,51932451056.500565
2025-12-20,88183.68318766814,51932451056.500565
2025-12-20,88288.45846354128,51932451056.500565
2025-12-21,88347.94310567998,17103607834.780054
2025-12-21,88310.83005141905,17103607834.780054
2025-12-21,88094.49993212795,17103607834.780054
2025-12-21,87902.53139676063,17103607834.780054
2025-12-21,88026.56547093973,17103607834.780054
2025-12-21,88039.55701971469,17103607834.780054
2025-12-21,88096.92332547231,17103607834.780054
2025-12-21,88067.80650576256,17103607834.780054
2025-12-21,88096.03952519396,17103607834.780054
2025-12-21,88507.34177043913,17103607834.780054
2025-12-21,88948.66417291677,17103607834.780054
2025-12-21,88630.31885043465,17103607834.780054
2025-12-21,88565.63772600175,17103607834.780054
2025-12-21,88561.97572770563,17103607834.780054
