date,price,volume,daily_return,volatility_7d,volatility_30d,MA_7,MA_30
2025-12-13,90366.89143832374,67750393558.62937,4.862155003837465e-05,0.0008930075150485237,0.005529120220020736,90306.65753384269,91389.65879472106
2025-12-13,90284.22919509024,67750393558.62937,-0.0009147403647266072,0.000875258997125236,0.005492038842893638,90301.10859091234,91315.99387067725
2025-12-13,90358.63720040456,67750393558.62937,0.0008241528556833799,0.0009331452763769233,0.005468097589305131,90308.44815015898,91256.74250200493
2025-12-13,90332.54808133405,67750393558.62937,-0.0002887285585398969,0.0009370272209611156,0.005463543872994555,90308.26799185287,91194.7631475643
2025-12-13,90474.25879335239,67750393558.62937,0.0015687669065942433,0.0009126038097325343,0.00540171542721577,90344.63300777263,91124.42288990552
2025-12-13,90413.90012203652,67750393558.62937,-0.0006671364001304969,0.0009985965686488587,0.0053840573317021365,90370.42324345048,91061.52839732285
2025-12-13,90601.31912456751,67750393558.62937,0.0020729003203934226,0.0011406262536646139,0.005397147430013991,90404.54056501556,91001.260102228
2025-12-13,90350.91781562121,67750393558.62937,-0.002763771116864433,0.001655129924599599,0.005408874585353491,90402.2586189152,90932.35399540343
2025-12-13,90312.09050290582,67750393558.62937,-0.00042973899606235655,0.0016214401763966861,0.0053980284326471655,90406.23880574599,90858.73761076167
2025-12-13,90256.14764610285,67750393558.62937,-0.0006194392853874353,0.001597482266092969,0.005398118610608716,90391.59744084577,90785.71472699237
2025-12-13,90105.01414762474,67750393558.62937,-0.00167449533820907,0.0016986100784076848,0.0053961742306896055,90359.09259317302,90713.7151652825
2025-12-13,90097.46740622642,67750393558.62937,-8.375495492352059e-05,0.001487786614931731,0.00538267649763239,90305.26525215502,90637.23275994607
2025-12-13,90095.94884790409,67750393558.62937,-1.685461718348158e-05,0.0015027626765154486,0.0053810994105747256,90259.84364156467,90559.94678140871
2025-12-13,90056.9602943351,67750393558.62937,-0.0004327448022640734,0.001002225733857231,0.005379893549701458,90182.0780943886,90481.67764826081
2025-12-13,90119.90143464747,67750393558.62937,0.0006989036728162201,0.0007211670518553437,0.005385632326979128,90149.0757542495,90405.786582255
2025-12-13,90189.90865634271,67750393558.62937,0.0007768231054492425,0.0008379704767593659,0.0053927045700554775,90131.62120474047,90336.0957795146
2025-12-13,90132.23549524162,67750393558.62937,-0.0006394635714828123,0.0008397009266952407,0.005357912824562714,90113.91946890317,90256.80513701489
2025-12-13,90067.13467142553,67750393558.62937,-0.0007222812510794263,0.0006044235041103734,0.0017312843680479468,90108.50811516041,90260.79775211736
2025-12-13,90170.685696021,67750393558.62937,0.0011497093248633572,0.0007568828710275842,0.001721701158070601,90118.96787084536,90263.68431700625
2025-12-14,90253.11813342397,35222775785.402145,0.0009141822174987269,0.0008095559822583664,0.0017266700369466337,90141.42062591962,90270.62086739675
2025-12-14,90357.27452201652,35222775785.402145,0.001154047535937508,0.0008089039801238616,0.0013321586391336184,90184.32265844556,90262.94537414215
2025-12-14,90298.00793502598,35222775785.402145,-0.0006559138409615306,0.000903257768776258,0.0010717235414841168,90209.7664442139,90266.37052256156
2025-12-14,90288.06549056442,35222775785.402145,-0.00011010701884706098,0.0008843598612161242,0.0010505730329159644,90223.78884910271,90265.96083741858
2025-12-14,90251.74050833493,35222775785.402145,-0.0004023231867038568,0.0008527999746681051,0.001038913066734366,90240.86099383034,90267.1371485816
2025-12-14,90202.89925881376,35222775785.402145,-0.0005411668433880079,0.0008227400961666932,0.0010195463922937711,90260.25593488579,90263.13139735532
2025-12-14,90195.39829927523,35222775785.402145,-8.315652379431437e-05,0.0007142238293315654,0.001019276685590764,90263.78630677925,90259.40266447522
2025-12-14,90151.98318157879,35222775785.402145,-0.0004813451519154466,0.0006175647185467643,0.001020323937261351,90249.33845651566,90253.34179754529
2025-12-14,90235.19014847181,35222775785.402145,0.0009229632444738289,0.0005364667272025521,0.0010099368951817203,90231.89783172356,90253.85801309721
2025-12-14,90161.59120299897,35222775785.402145,-0.000815634624936723,0.0005622154551133082,0.0010205199265990947,90212.40972714828,90251.46543745413
2025-12-14,90023.43917813247,35222775785.402145,-0.0015322713699168489,0.0007449203682143036,0.0010180331355664784,90174.60596822943,90240.16348093815
2025-12-14,89840.80964857385,35222775785.402145,-0.0020286886529322645,0.000961112346373779,0.0010748893972220527,90115.90155969212,90222.62742127982
2025-12-14,89231.74542159855,35222775785.402145,-0.006779371527903089,0.0025007959635333387,0.00161038554339072,89977.16529723282,90187.5446288301
2025-12-14,89395.70903561803,35222775785.402145,0.0018375031581505663,0.0027776378659676256,0.0016469337263306314,89862.92397385322,90155.44702333721
2025-12-14,89311.27541342899,35222775785.402145,-0.0009444930086678349,0.0027612409075647632,0.0016503617016099207,89742.82286411754,90121.40460107372
2025-12-14,89020.13114083151,35222775785.402145,-0.003259882598806829,0.0026413383657484064,0.0016890011205998481,89569.2430058832,90072.933679323
2025-12-14,89009.25981262162,35222775785.402145,-0.00012212213204554345,0.0027024821241191307,0.0016905009803763367,89404.62423582927,90026.11233567585
